linename,station,weekdate,weekend,weekday_am,weekday_pm,week
1,181 ST,2019-11-25T00:00:00Z,12850,14934,13896,47
1,181 ST,2019-12-02T00:00:00Z,15144,19594,15570,48
1,181 ST,2019-12-09T00:00:00Z,14691,19591,15487,49
1,181 ST,2019-12-16T00:00:00Z,14896,18174,15947,50
1,181 ST,2019-12-23T00:00:00Z,13215,10373,11365,51
1,181 ST,2019-12-30T00:00:00Z,12684,10696,11537,52
1,181 ST,2020-01-06T00:00:00Z,13398,17243,13877,1
1,181 ST,2020-01-13T00:00:00Z,30,16632,13035,2
1,181 ST,2020-01-20T00:00:00Z,9,15016,13322,3
1,181 ST,2020-01-27T00:00:00Z,15801,18167,13278,4
1,181 ST,2020-02-03T00:00:00Z,3,23532,17748,5
1,181 ST,2020-02-10T00:00:00Z,23,23743,17112,6
1,191 ST,2019-02-18T00:00:00Z,9234,12585,7716,7
1,191 ST,2019-02-25T00:00:00Z,8431,15341,9120,8
1,191 ST,2019-03-04T00:00:00Z,9171,14782,8940,9
1,191 ST,2019-03-11T00:00:00Z,10158,9451,8170,10
1,191 ST,2019-03-18T00:00:00Z,10274,9207,7753,11
1,191 ST,2019-03-25T00:00:00Z,10104,9255,7949,12
1,191 ST,2019-04-01T00:00:00Z,10352,9641,7897,13
1,191 ST,2019-04-08T00:00:00Z,10197,9477,7762,14
1,191 ST,2019-04-15T00:00:00Z,596,8601,7397,15
1,191 ST,2019-04-22T00:00:00Z,3466,6665,6183,16
1,191 ST,2019-04-29T00:00:00Z,9470,8857,7292,17
1,191 ST,2019-05-06T00:00:00Z,9436,10249,7936,18
1,191 ST,2019-05-13T00:00:00Z,538,9511,7773,19
1,191 ST,2019-05-20T00:00:00Z,9537,9202,7784,20
1,191 ST,2019-05-27T00:00:00Z,658,7790,6806,21
1,191 ST,2019-06-03T00:00:00Z,10460,8785,7347,22
1,191 ST,2019-06-10T00:00:00Z,0,4467,4262,23
1,191 ST,2019-06-17T00:00:00Z,515,7950,7137,24
1,191 ST,2019-06-24T00:00:00Z,8918,7309,6774,25
1,191 ST,2019-07-01T00:00:00Z,503,6862,6104,26
1,191 ST,2019-07-08T00:00:00Z,5566,7694,6026,27
1,191 ST,2019-07-15T00:00:00Z,4936,7413,6002,28
1,191 ST,2019-07-22T00:00:00Z,5542,8320,6461,29
1,191 ST,2019-07-29T00:00:00Z,8459,7482,6006,30
1,191 ST,2019-08-05T00:00:00Z,8784,9115,6263,31
1,191 ST,2019-08-12T00:00:00Z,4888,7541,6379,32
1,191 ST,2019-08-19T00:00:00Z,4852,7304,6095,33
1,191 ST,2019-08-26T00:00:00Z,8370,7213,6165,34
1,191 ST,2019-09-02T00:00:00Z,9205,7480,6121,35
1,191 ST,2019-09-09T00:00:00Z,528,9950,7290,36
1,191 ST,2019-09-16T00:00:00Z,10638,9645,7512,37
1,191 ST,2019-09-23T00:00:00Z,9122,9962,7471,38
1,191 ST,2019-09-30T00:00:00Z,9474,8693,7176,39
1,191 ST,2019-10-07T00:00:00Z,10427,9039,7369,40
1,191 ST,2019-10-14T00:00:00Z,9433,8649,7042,41
1,191 ST,2019-10-21T00:00:00Z,9363,9309,7517,42
1,191 ST,2019-10-28T00:00:00Z,10375,9341,7586,43
1,191 ST,2019-11-04T00:00:00Z,9778,15363,8990,44
1,191 ST,2019-11-11T00:00:00Z,9539,15284,8864,45
1,191 ST,2019-11-18T00:00:00Z,9588,15537,9317,46
1,191 ST,2019-11-25T00:00:00Z,8582,11177,7926,47
1,191 ST,2019-12-02T00:00:00Z,10093,15213,9077,48
1,191 ST,2019-12-09T00:00:00Z,9964,15285,9147,49
1,191 ST,2019-12-16T00:00:00Z,9957,14782,9124,50
1,191 ST,2019-12-23T00:00:00Z,9067,8052,7027,51
1,191 ST,2019-12-30T00:00:00Z,9203,9407,7203,52
1,191 ST,2020-01-06T00:00:00Z,9335,14684,8643,1
1,191 ST,2020-01-13T00:00:00Z,22,13842,8540,2
1,191 ST,2020-01-20T00:00:00Z,31,12414,7980,3
1,191 ST,2020-01-27T00:00:00Z,2080,14759,8457,4
1,191 ST,2020-02-03T00:00:00Z,7,3465,1989,5
1,191 ST,2020-02-10T00:00:00Z,5,3456,1900,6
1,207 ST,2019-02-18T00:00:00Z,7883,8276,7171,7
1,207 ST,2019-02-25T00:00:00Z,2800,10783,8110,8
1,207 ST,2019-03-04T00:00:00Z,7364,10027,7595,9
1,207 ST,2019-03-11T00:00:00Z,8515,6577,7554,10
1,207 ST,2019-03-18T00:00:00Z,8748,6224,7023,11
1,207 ST,2019-03-25T00:00:00Z,7505,3823,2837,12
1,207 ST,2019-04-01T00:00:00Z,8802,4608,7371,13
1,207 ST,2019-04-08T00:00:00Z,8994,6408,7492,14
1,207 ST,2019-04-15T00:00:00Z,511,6047,6933,15
1,207 ST,2019-04-22T00:00:00Z,2944,5051,6588,16
1,207 ST,2019-04-29T00:00:00Z,7790,6622,7163,17
1,207 ST,2019-05-06T00:00:00Z,7979,6751,7393,18
1,207 ST,2019-05-13T00:00:00Z,680,6628,7019,19
1,207 ST,2019-05-20T00:00:00Z,8126,6272,7002,20
1,207 ST,2019-05-27T00:00:00Z,688,5574,6340,21
1,207 ST,2019-06-03T00:00:00Z,10374,5987,6965,22
1,207 ST,2019-06-10T00:00:00Z,645,5725,6985,23
1,207 ST,2019-06-17T00:00:00Z,726,5154,6568,24
1,207 ST,2019-06-24T00:00:00Z,7479,4946,6580,25
1,207 ST,2019-07-01T00:00:00Z,587,4188,5819,26
1,207 ST,2019-07-08T00:00:00Z,6642,5131,6076,27
1,207 ST,2019-07-15T00:00:00Z,5923,5064,6396,28
1,207 ST,2019-07-22T00:00:00Z,6607,4975,6422,29
1,207 ST,2019-07-29T00:00:00Z,7611,4946,6344,30
1,207 ST,2019-08-05T00:00:00Z,8077,4959,6427,31
1,207 ST,2019-08-12T00:00:00Z,6991,4878,6518,32
1,207 ST,2019-08-19T00:00:00Z,6853,4806,6188,33
1,207 ST,2019-08-26T00:00:00Z,7790,4735,6514,34
1,207 ST,2019-09-02T00:00:00Z,8125,5059,6333,35
1,207 ST,2019-09-09T00:00:00Z,599,6835,7346,36
1,207 ST,2019-09-16T00:00:00Z,7846,6688,7529,37
1,207 ST,2019-09-23T00:00:00Z,7696,6782,7482,38
1,207 ST,2019-09-30T00:00:00Z,8162,5976,7337,39
1,207 ST,2019-10-07T00:00:00Z,11290,6440,7350,40
1,207 ST,2019-10-14T00:00:00Z,8205,6111,7371,41
1,207 ST,2019-10-21T00:00:00Z,7814,6726,7623,42
1,207 ST,2019-10-28T00:00:00Z,8821,6416,7420,43
1,207 ST,2019-11-04T00:00:00Z,8296,10834,8383,44
1,207 ST,2019-11-11T00:00:00Z,8268,10372,8020,45
1,207 ST,2019-11-18T00:00:00Z,7925,11146,8464,46
1,207 ST,2019-11-25T00:00:00Z,7155,8181,7355,47
1,207 ST,2019-12-02T00:00:00Z,8192,10833,8225,48
1,207 ST,2019-12-09T00:00:00Z,7920,10786,8189,49
1,207 ST,2019-12-16T00:00:00Z,7758,10083,7894,50
1,207 ST,2019-12-23T00:00:00Z,7516,5709,5956,51
1,207 ST,2019-12-30T00:00:00Z,7150,6433,6384,52
1,207 ST,2020-01-06T00:00:00Z,8014,10372,7990,1
1,207 ST,2020-01-13T00:00:00Z,26,10205,7825,2
1,207 ST,2020-01-20T00:00:00Z,2232,8543,7484,3
1,207 ST,2020-01-27T00:00:00Z,6885,10894,8636,4
1,207 ST,2020-02-03T00:00:00Z,2542,10538,7489,5
1,207 ST,2020-02-10T00:00:00Z,1948,10268,7576,6
1,215 ST,2019-02-18T00:00:00Z,1896,2384,2272,7
1,215 ST,2019-02-25T00:00:00Z,596,3062,2632,8
1,215 ST,2019-03-04T00:00:00Z,1810,2865,2438,9
1,215 ST,2019-03-11T00:00:00Z,2168,1612,1919,10
1,215 ST,2019-03-18T00:00:00Z,2191,1431,2292,11
1,215 ST,2019-03-25T00:00:00Z,2173,1365,2367,12
1,215 ST,2019-04-01T00:00:00Z,2238,1548,2399,13
1,215 ST,2019-04-08T00:00:00Z,2346,1550,2476,14
1,215 ST,2019-04-15T00:00:00Z,98,1332,2366,15
1,215 ST,2019-04-22T00:00:00Z,762,1027,2083,16
1,215 ST,2019-04-29T00:00:00Z,2292,976,2466,17
1,215 ST,2019-05-06T00:00:00Z,1868,1549,2436,18
1,215 ST,2019-05-13T00:00:00Z,177,1631,2301,19
1,215 ST,2019-05-20T00:00:00Z,1742,1531,2304,20
1,215 ST,2019-05-27T00:00:00Z,153,1314,1883,21
1,215 ST,2019-06-03T00:00:00Z,2994,1369,2257,22
1,215 ST,2019-06-10T00:00:00Z,164,1386,2298,23
1,215 ST,2019-06-17T00:00:00Z,178,1286,2191,24
1,215 ST,2019-06-24T00:00:00Z,1814,1048,2110,25
1,215 ST,2019-07-01T00:00:00Z,101,762,1842,26
1,215 ST,2019-07-08T00:00:00Z,1253,922,2057,27
1,215 ST,2019-07-15T00:00:00Z,1219,967,1949,28
1,215 ST,2019-07-22T00:00:00Z,1478,961,2146,29
1,215 ST,2019-07-29T00:00:00Z,1809,931,2299,30
1,215 ST,2019-08-05T00:00:00Z,1848,986,2207,31
1,215 ST,2019-08-12T00:00:00Z,1373,910,2079,32
1,215 ST,2019-08-19T00:00:00Z,1471,885,1969,33
1,215 ST,2019-08-26T00:00:00Z,1802,966,2007,34
1,215 ST,2019-09-02T00:00:00Z,2045,1089,2024,35
1,215 ST,2019-09-09T00:00:00Z,227,1648,2475,36
1,215 ST,2019-09-16T00:00:00Z,2073,1646,2466,37
1,215 ST,2019-09-23T00:00:00Z,3023,1620,2489,38
1,215 ST,2019-09-30T00:00:00Z,2479,1418,2334,39
1,215 ST,2019-10-07T00:00:00Z,3625,1483,2419,40
1,215 ST,2019-10-14T00:00:00Z,5604,1475,2503,41
1,215 ST,2019-10-21T00:00:00Z,1991,1544,2584,42
1,215 ST,2019-10-28T00:00:00Z,2587,1555,2604,43
1,215 ST,2019-11-04T00:00:00Z,3562,2914,2945,44
1,215 ST,2019-11-11T00:00:00Z,2623,2955,2657,45
1,215 ST,2019-11-18T00:00:00Z,1961,3107,2883,46
1,215 ST,2019-11-25T00:00:00Z,1570,2030,2142,47
1,215 ST,2019-12-02T00:00:00Z,2087,2952,2856,48
1,215 ST,2019-12-09T00:00:00Z,2118,2923,2812,49
1,215 ST,2019-12-16T00:00:00Z,1942,2857,2789,50
1,215 ST,2019-12-23T00:00:00Z,1689,1234,1664,51
1,215 ST,2019-12-30T00:00:00Z,1705,1676,1893,52
1,215 ST,2020-01-06T00:00:00Z,1952,2934,2680,1
1,215 ST,2020-01-13T00:00:00Z,2,2738,2703,2
1,215 ST,2020-01-20T00:00:00Z,884,2433,2319,3
1,215 ST,2020-01-27T00:00:00Z,1767,2977,2595,4
1,215 ST,2020-02-03T00:00:00Z,1404,2848,2768,5
1,215 ST,2020-02-10T00:00:00Z,1104,2947,2506,6
1,23 ST,2019-02-18T00:00:00Z,20516,2202,26476,7
1,23 ST,2019-02-25T00:00:00Z,19638,3090,30018,8
1,23 ST,2019-03-04T00:00:00Z,20667,4087,29319,9
1,23 ST,2019-03-11T00:00:00Z,14351,7557,29040,10
1,23 ST,2019-03-18T00:00:00Z,17584,7265,27410,11
1,23 ST,2019-03-25T00:00:00Z,18906,8077,27754,12
1,23 ST,2019-04-01T00:00:00Z,23913,7966,28663,13
1,23 ST,2019-04-08T00:00:00Z,21716,8059,28651,14
1,23 ST,2019-04-15T00:00:00Z,16349,7292,27671,15
1,23 ST,2019-04-22T00:00:00Z,17540,7112,26509,16
1,23 ST,2019-04-29T00:00:00Z,12776,7890,28622,17
1,23 ST,2019-05-06T00:00:00Z,16359,7762,27867,18
1,23 ST,2019-05-13T00:00:00Z,17968,7858,28059,19
1,23 ST,2019-05-20T00:00:00Z,13984,7536,26683,20
1,23 ST,2019-05-27T00:00:00Z,18034,6423,24093,21
1,23 ST,2019-06-03T00:00:00Z,14194,7614,27925,22
1,23 ST,2019-06-10T00:00:00Z,15567,7934,27312,23
1,23 ST,2019-06-17T00:00:00Z,16868,7504,26826,24
1,23 ST,2019-06-24T00:00:00Z,22870,7162,26651,25
1,23 ST,2019-07-01T00:00:00Z,12741,4628,18684,26
1,23 ST,2019-07-08T00:00:00Z,16132,7137,26018,27
1,23 ST,2019-07-15T00:00:00Z,12027,7112,23926,28
1,23 ST,2019-07-22T00:00:00Z,14576,7061,25437,29
1,23 ST,2019-07-29T00:00:00Z,14919,6962,25320,30
1,23 ST,2019-08-05T00:00:00Z,14488,6723,25146,31
1,23 ST,2019-08-12T00:00:00Z,1283,6439,24346,32
1,23 ST,2019-08-19T00:00:00Z,1140,6008,23392,33
1,23 ST,2019-08-26T00:00:00Z,15617,5752,22582,34
1,23 ST,2019-09-02T00:00:00Z,18069,6037,23251,35
1,23 ST,2019-09-09T00:00:00Z,16103,8541,27557,36
1,23 ST,2019-09-16T00:00:00Z,20157,7694,23772,37
1,23 ST,2019-09-23T00:00:00Z,19889,8035,27862,38
1,23 ST,2019-09-30T00:00:00Z,17428,7246,27437,39
1,23 ST,2019-10-07T00:00:00Z,18824,7207,27274,40
1,23 ST,2019-10-14T00:00:00Z,17950,7385,26995,41
1,23 ST,2019-10-21T00:00:00Z,18175,7707,29067,42
1,23 ST,2019-10-28T00:00:00Z,18644,7743,28753,43
1,23 ST,2019-11-04T00:00:00Z,19139,3133,31206,44
1,23 ST,2019-11-11T00:00:00Z,17624,3052,30480,45
1,23 ST,2019-11-18T00:00:00Z,18229,3192,30956,46
1,23 ST,2019-11-25T00:00:00Z,13087,2151,20129,47
1,23 ST,2019-12-02T00:00:00Z,20262,3062,30073,48
1,23 ST,2019-12-09T00:00:00Z,19461,3043,30534,49
1,23 ST,2019-12-16T00:00:00Z,18503,2797,29761,50
1,23 ST,2019-12-23T00:00:00Z,16152,1027,13516,51
1,23 ST,2019-12-30T00:00:00Z,17191,2380,17807,52
1,23 ST,2020-01-06T00:00:00Z,17751,2749,27859,1
1,23 ST,2020-01-13T00:00:00Z,15321,2546,27252,2
1,23 ST,2020-01-20T00:00:00Z,18612,2320,25181,3
1,23 ST,2020-01-27T00:00:00Z,17750,2690,28295,4
1,23 ST,2020-02-03T00:00:00Z,17439,2832,27915,5
1,23 ST,2020-02-10T00:00:00Z,15325,2769,27544,6
1,231 ST,2019-02-18T00:00:00Z,10195,16482,9379,7
1,231 ST,2019-02-25T00:00:00Z,5393,20798,10919,8
1,231 ST,2019-03-04T00:00:00Z,10014,19425,10415,9
1,231 ST,2019-03-11T00:00:00Z,11306,13298,9741,10
1,231 ST,2019-03-18T00:00:00Z,11243,12880,9506,11
1,231 ST,2019-03-25T00:00:00Z,10938,14902,9538,12
1,231 ST,2019-04-01T00:00:00Z,11462,13567,9715,13
1,231 ST,2019-04-08T00:00:00Z,11202,18202,9920,14
1,231 ST,2019-04-15T00:00:00Z,602,11948,9300,15
1,231 ST,2019-04-22T00:00:00Z,4033,10191,8416,16
1,231 ST,2019-04-29T00:00:00Z,10437,13339,9522,17
1,231 ST,2019-05-06T00:00:00Z,10112,13284,9791,18
1,231 ST,2019-05-13T00:00:00Z,644,13498,9262,19
1,231 ST,2019-05-20T00:00:00Z,10907,13007,9698,20
1,231 ST,2019-05-27T00:00:00Z,767,11083,8739,21
1,231 ST,2019-06-03T00:00:00Z,10951,12517,9392,22
1,231 ST,2019-06-10T00:00:00Z,699,12329,8972,23
1,231 ST,2019-06-17T00:00:00Z,683,12048,9047,24
1,231 ST,2019-06-24T00:00:00Z,10303,11252,8996,25
1,231 ST,2019-07-01T00:00:00Z,694,8380,7730,26
1,231 ST,2019-07-08T00:00:00Z,7741,11288,7977,27
1,231 ST,2019-07-15T00:00:00Z,6316,11011,7994,28
1,231 ST,2019-07-22T00:00:00Z,7356,10798,8306,29
1,231 ST,2019-07-29T00:00:00Z,9924,10753,8189,30
1,231 ST,2019-08-05T00:00:00Z,10210,10585,8614,31
1,231 ST,2019-08-12T00:00:00Z,7177,10343,8254,32
1,231 ST,2019-08-19T00:00:00Z,7091,9932,8083,33
1,231 ST,2019-08-26T00:00:00Z,9645,10167,8328,34
1,231 ST,2019-09-02T00:00:00Z,10660,10475,8094,35
1,231 ST,2019-09-09T00:00:00Z,709,13966,9525,36
1,231 ST,2019-09-16T00:00:00Z,10301,13678,9611,37
1,231 ST,2019-09-23T00:00:00Z,10306,13835,9539,38
1,231 ST,2019-09-30T00:00:00Z,10655,11978,8991,39
1,231 ST,2019-10-07T00:00:00Z,11092,12756,9404,40
1,231 ST,2019-10-14T00:00:00Z,10679,12252,9091,41
1,231 ST,2019-10-21T00:00:00Z,10102,13382,9569,42
1,231 ST,2019-10-28T00:00:00Z,11641,10857,9876,43
1,231 ST,2019-11-04T00:00:00Z,10776,20736,11433,44
1,231 ST,2019-11-11T00:00:00Z,10364,19776,10699,45
1,231 ST,2019-11-18T00:00:00Z,10055,21095,11315,46
1,231 ST,2019-11-25T00:00:00Z,9350,14616,9496,47
1,231 ST,2019-12-02T00:00:00Z,10711,20435,10809,48
1,231 ST,2019-12-09T00:00:00Z,10886,20378,10965,49
1,231 ST,2019-12-16T00:00:00Z,11241,19792,10936,50
1,231 ST,2019-12-23T00:00:00Z,10433,10473,8505,51
1,231 ST,2019-12-30T00:00:00Z,9746,12019,8829,52
1,231 ST,2020-01-06T00:00:00Z,9564,19567,10118,1
1,231 ST,2020-01-13T00:00:00Z,25,18943,10116,2
1,231 ST,2020-01-20T00:00:00Z,4657,16748,9669,3
1,231 ST,2020-01-27T00:00:00Z,9157,20050,10293,4
1,231 ST,2020-02-03T00:00:00Z,5378,19933,10424,5
1,231 ST,2020-02-10T00:00:00Z,4439,19902,10356,6
1,238 ST,2019-02-18T00:00:00Z,4226,4643,2838,7
1,238 ST,2019-02-25T00:00:00Z,1190,6610,3104,8
1,238 ST,2019-03-04T00:00:00Z,4104,6144,3182,9
1,238 ST,2019-03-11T00:00:00Z,4402,9543,2721,10
1,238 ST,2019-03-18T00:00:00Z,4308,9327,2346,11
1,238 ST,2019-03-25T00:00:00Z,4442,9664,2560,12
1,238 ST,2019-04-01T00:00:00Z,4758,9976,2697,13
1,238 ST,2019-04-08T00:00:00Z,4229,9904,2784,14
1,238 ST,2019-04-15T00:00:00Z,142,8903,2618,15
1,238 ST,2019-04-22T00:00:00Z,1566,7900,2538,16
1,238 ST,2019-04-29T00:00:00Z,5000,9952,2705,17
1,238 ST,2019-05-06T00:00:00Z,4089,10033,2667,18
1,238 ST,2019-05-13T00:00:00Z,144,9858,2635,19
1,238 ST,2019-05-20T00:00:00Z,4219,9632,2617,20
1,238 ST,2019-05-27T00:00:00Z,199,8243,2350,21
1,238 ST,2019-06-03T00:00:00Z,4596,9828,2689,22
1,238 ST,2019-06-10T00:00:00Z,151,9545,2567,23
1,238 ST,2019-06-17T00:00:00Z,175,9220,2578,24
1,238 ST,2019-06-24T00:00:00Z,4358,8671,2533,25
1,238 ST,2019-07-01T00:00:00Z,170,6443,2350,26
1,238 ST,2019-07-08T00:00:00Z,3273,8937,2465,27
1,238 ST,2019-07-15T00:00:00Z,2784,8823,2141,28
1,238 ST,2019-07-22T00:00:00Z,3337,8824,2425,29
1,238 ST,2019-07-29T00:00:00Z,4036,8775,2429,30
1,238 ST,2019-08-05T00:00:00Z,4220,8567,2294,31
1,238 ST,2019-08-12T00:00:00Z,3111,8386,2487,32
1,238 ST,2019-08-19T00:00:00Z,3242,8060,2479,33
1,238 ST,2019-08-26T00:00:00Z,4150,8284,2770,34
1,238 ST,2019-09-02T00:00:00Z,4600,8173,2696,35
1,238 ST,2019-09-09T00:00:00Z,193,10428,3053,36
1,238 ST,2019-09-16T00:00:00Z,4577,10602,3007,37
1,238 ST,2019-09-23T00:00:00Z,5031,10592,3086,38
1,238 ST,2019-09-30T00:00:00Z,4985,9428,2914,39
1,238 ST,2019-10-07T00:00:00Z,4873,9893,2974,40
1,238 ST,2019-10-14T00:00:00Z,4691,9538,2839,41
1,238 ST,2019-10-21T00:00:00Z,4436,10418,3101,42
1,238 ST,2019-10-28T00:00:00Z,5022,10349,3129,43
1,238 ST,2019-11-04T00:00:00Z,4743,7338,3711,44
1,238 ST,2019-11-11T00:00:00Z,4766,6808,3602,45
1,238 ST,2019-11-18T00:00:00Z,4596,7302,3669,46
1,238 ST,2019-11-25T00:00:00Z,3967,4892,3085,47
1,238 ST,2019-12-02T00:00:00Z,4768,7207,3353,48
1,238 ST,2019-12-09T00:00:00Z,4887,7184,3326,49
1,238 ST,2019-12-16T00:00:00Z,4810,6944,3363,50
1,238 ST,2019-12-23T00:00:00Z,4765,3244,2743,51
1,238 ST,2019-12-30T00:00:00Z,4393,4071,2800,52
1,238 ST,2020-01-06T00:00:00Z,4408,7014,3137,1
1,238 ST,2020-01-13T00:00:00Z,230,6932,3207,2
1,238 ST,2020-01-20T00:00:00Z,2561,5883,3284,3
1,238 ST,2020-01-27T00:00:00Z,4123,6888,3274,4
1,238 ST,2020-02-03T00:00:00Z,2778,6979,3213,5
1,238 ST,2020-02-10T00:00:00Z,2426,7007,3252,6
1,28 ST,2019-02-18T00:00:00Z,13984,1418,30492,7
1,28 ST,2019-02-25T00:00:00Z,14730,1952,34684,8
1,28 ST,2019-03-04T00:00:00Z,16526,1979,34806,9
1,28 ST,2019-03-11T00:00:00Z,10311,5004,32140,10
1,28 ST,2019-03-18T00:00:00Z,10173,4908,31668,11
1,28 ST,2019-03-25T00:00:00Z,14238,5724,30936,12
1,28 ST,2019-04-01T00:00:00Z,17640,5430,32426,13
1,28 ST,2019-04-08T00:00:00Z,15730,5495,31749,14
1,28 ST,2019-04-15T00:00:00Z,13164,5376,28623,15
1,28 ST,2019-04-22T00:00:00Z,15071,5236,31257,16
1,28 ST,2019-04-29T00:00:00Z,9427,6048,32141,17
1,28 ST,2019-05-06T00:00:00Z,13406,5426,31027,18
1,28 ST,2019-05-13T00:00:00Z,14443,5199,32109,19
1,28 ST,2019-05-20T00:00:00Z,11696,5138,27694,20
1,28 ST,2019-05-27T00:00:00Z,13345,4496,25450,21
1,28 ST,2019-06-03T00:00:00Z,9772,5430,28397,22
1,28 ST,2019-06-10T00:00:00Z,11655,5370,28261,23
1,28 ST,2019-06-17T00:00:00Z,12182,5462,29230,24
1,28 ST,2019-06-24T00:00:00Z,15327,5176,28969,25
1,28 ST,2019-07-01T00:00:00Z,10899,4375,19115,26
1,28 ST,2019-07-08T00:00:00Z,12027,5261,28443,27
1,28 ST,2019-07-15T00:00:00Z,10270,5225,27369,28
1,28 ST,2019-07-22T00:00:00Z,11761,5046,28101,29
1,28 ST,2019-07-29T00:00:00Z,12126,5023,27427,30
1,28 ST,2019-08-05T00:00:00Z,11874,4146,21525,31
1,28 ST,2019-08-12T00:00:00Z,902,4894,25886,32
1,28 ST,2019-08-19T00:00:00Z,879,4379,26325,33
1,28 ST,2019-08-26T00:00:00Z,12108,4445,26432,34
1,28 ST,2019-09-02T00:00:00Z,13462,4460,26001,35
1,28 ST,2019-09-09T00:00:00Z,12719,5495,31858,36
1,28 ST,2019-09-16T00:00:00Z,13323,5457,32107,37
1,28 ST,2019-09-23T00:00:00Z,13998,5622,30864,38
1,28 ST,2019-09-30T00:00:00Z,13644,5152,29915,39
1,28 ST,2019-10-07T00:00:00Z,15303,5074,29946,40
1,28 ST,2019-10-14T00:00:00Z,13935,5134,31933,41
1,28 ST,2019-10-21T00:00:00Z,14517,5414,31506,42
1,28 ST,2019-10-28T00:00:00Z,14593,5314,31913,43
1,28 ST,2019-11-04T00:00:00Z,15058,2193,35991,44
1,28 ST,2019-11-11T00:00:00Z,12971,2082,34939,45
1,28 ST,2019-11-18T00:00:00Z,14225,2187,35474,46
1,28 ST,2019-11-25T00:00:00Z,11457,1932,20683,47
1,28 ST,2019-12-02T00:00:00Z,15750,2139,35119,48
1,28 ST,2019-12-09T00:00:00Z,16234,2159,36859,49
1,28 ST,2019-12-16T00:00:00Z,12869,2028,32522,50
1,28 ST,2019-12-23T00:00:00Z,12503,1114,12447,51
1,28 ST,2019-12-30T00:00:00Z,11797,1382,17537,52
1,28 ST,2020-01-06T00:00:00Z,11641,1908,30860,1
1,28 ST,2020-01-13T00:00:00Z,11977,1759,28832,2
1,28 ST,2020-01-20T00:00:00Z,12693,2447,27545,3
1,28 ST,2020-01-27T00:00:00Z,13299,1870,32892,4
1,28 ST,2020-02-03T00:00:00Z,12856,1901,32271,5
1,28 ST,2020-02-10T00:00:00Z,12349,1877,32519,6
1,50 ST,2019-02-18T00:00:00Z,25980,13782,53637,7
1,50 ST,2019-02-25T00:00:00Z,27147,13872,64990,8
1,50 ST,2019-03-04T00:00:00Z,25042,15029,64963,9
1,50 ST,2019-03-11T00:00:00Z,17021,3103,67944,10
1,50 ST,2019-03-18T00:00:00Z,20931,3426,66626,11
1,50 ST,2019-03-25T00:00:00Z,28860,3007,65359,12
1,50 ST,2019-04-01T00:00:00Z,40530,3426,69417,13
1,50 ST,2019-04-08T00:00:00Z,29545,3859,67332,14
1,50 ST,2019-04-15T00:00:00Z,31069,3246,62797,15
1,50 ST,2019-04-22T00:00:00Z,29082,3249,64595,16
1,50 ST,2019-04-29T00:00:00Z,16872,4098,67108,17
1,50 ST,2019-05-06T00:00:00Z,16774,3422,66115,18
1,50 ST,2019-05-13T00:00:00Z,30260,3290,67757,19
1,50 ST,2019-05-20T00:00:00Z,27893,3445,63101,20
1,50 ST,2019-05-27T00:00:00Z,27013,3198,56605,21
1,50 ST,2019-06-03T00:00:00Z,28625,3554,67379,22
1,50 ST,2019-06-10T00:00:00Z,24885,3470,64536,23
1,50 ST,2019-06-17T00:00:00Z,27480,3241,67940,24
1,50 ST,2019-06-24T00:00:00Z,32315,2987,65326,25
1,50 ST,2019-07-01T00:00:00Z,23882,2724,41021,26
1,50 ST,2019-07-08T00:00:00Z,24822,3946,63741,27
1,50 ST,2019-07-15T00:00:00Z,22406,3150,62057,28
1,50 ST,2019-07-22T00:00:00Z,25916,3104,63697,29
1,50 ST,2019-07-29T00:00:00Z,30399,3032,63815,30
1,50 ST,2019-08-05T00:00:00Z,27469,5255,63086,31
1,50 ST,2019-08-12T00:00:00Z,3696,3262,59280,32
1,50 ST,2019-08-19T00:00:00Z,3365,2845,55386,33
1,50 ST,2019-08-26T00:00:00Z,25896,2786,50631,34
1,50 ST,2019-09-02T00:00:00Z,30699,2866,53047,35
1,50 ST,2019-09-09T00:00:00Z,27043,3430,66053,36
1,50 ST,2019-09-16T00:00:00Z,17623,3563,65242,37
1,50 ST,2019-09-23T00:00:00Z,17333,3349,66968,38
1,50 ST,2019-09-30T00:00:00Z,30013,4037,64845,39
1,50 ST,2019-10-07T00:00:00Z,19222,3371,64892,40
1,50 ST,2019-10-14T00:00:00Z,19216,3288,63765,41
1,50 ST,2019-10-21T00:00:00Z,32836,3598,68865,42
1,50 ST,2019-10-28T00:00:00Z,34855,3480,69260,43
1,50 ST,2019-11-04T00:00:00Z,29713,15314,68054,44
1,50 ST,2019-11-11T00:00:00Z,20876,14963,64195,45
1,50 ST,2019-11-18T00:00:00Z,33486,14427,67583,46
1,50 ST,2019-11-25T00:00:00Z,28528,13689,45467,47
1,50 ST,2019-12-02T00:00:00Z,38456,14534,66873,48
1,50 ST,2019-12-09T00:00:00Z,37200,14616,68302,49
1,50 ST,2019-12-16T00:00:00Z,36865,13950,67646,50
1,50 ST,2019-12-23T00:00:00Z,37475,9774,37047,51
1,50 ST,2019-12-30T00:00:00Z,28258,10459,36541,52
1,50 ST,2020-01-06T00:00:00Z,24563,12149,63998,1
1,50 ST,2020-01-13T00:00:00Z,27656,9931,57749,2
1,50 ST,2020-01-20T00:00:00Z,26035,11220,51663,3
