linename,station,weekdate,week,weekend,weekday_am,weekday_pm
FG,15 ST-PROSPECT,2022-02-07T00:00:00Z,6,2367,5085,3275
FG,15 ST-PROSPECT,2022-02-14T00:00:00Z,7,2172,5132,3312
FG,15 ST-PROSPECT,2022-02-21T00:00:00Z,8,2612,3153,2489
FG,15 ST-PROSPECT,2022-02-28T00:00:00Z,9,2462,5233,3160
FG,15 ST-PROSPECT,2022-03-07T00:00:00Z,10,2184,5428,3301
FG,15 ST-PROSPECT,2022-03-14T00:00:00Z,11,2927,3931,2914
FG,15 ST-PROSPECT,2022-03-21T00:00:00Z,12,2429,4057,2655
FG,15 ST-PROSPECT,2022-03-28T00:00:00Z,13,2529,4354,2683
FG,15 ST-PROSPECT,2022-04-04T00:00:00Z,14,2696,4245,2729
FG,15 ST-PROSPECT,2022-04-11T00:00:00Z,15,2315,3443,2433
FG,15 ST-PROSPECT,2022-04-18T00:00:00Z,16,3587,2165,2292
FG,7 AV,2022-01-03T00:00:00Z,1,3636,2752,6221
FG,7 AV,2022-01-10T00:00:00Z,2,3416,3239,7099
FG,7 AV,2022-01-17T00:00:00Z,3,3961,2951,6727
FG,7 AV,2022-01-24T00:00:00Z,4,3667,3349,6016
FG,7 AV,2022-01-31T00:00:00Z,5,4563,3396,7728
FG,7 AV,2022-02-07T00:00:00Z,6,4597,3946,8154
FG,7 AV,2022-02-14T00:00:00Z,7,4104,3859,7815
FG,7 AV,2022-02-21T00:00:00Z,8,4346,1726,5936
FG,7 AV,2022-02-28T00:00:00Z,9,4592,3891,8101
FG,7 AV,2022-03-07T00:00:00Z,10,4145,3999,8195
FG,7 AV,2022-03-14T00:00:00Z,11,4285,6861,5850
FG,7 AV,2022-03-21T00:00:00Z,12,4430,6768,5832
FG,7 AV,2022-03-28T00:00:00Z,13,4940,7437,5932
FG,7 AV,2022-04-04T00:00:00Z,14,4855,7394,6070
FG,7 AV,2022-04-11T00:00:00Z,15,3979,6031,4868
FG,7 AV,2022-04-18T00:00:00Z,16,5699,4390,4914
FG,BERGEN ST,2022-01-03T00:00:00Z,1,3533,2026,5591
FG,BERGEN ST,2022-01-10T00:00:00Z,2,3819,2348,6251
FG,BERGEN ST,2022-01-17T00:00:00Z,3,4060,2064,6236
FG,BERGEN ST,2022-01-24T00:00:00Z,4,3445,2422,7066
FG,BERGEN ST,2022-01-31T00:00:00Z,5,4640,2345,7274
FG,BERGEN ST,2022-02-07T00:00:00Z,6,4573,2900,7705
FG,BERGEN ST,2022-02-14T00:00:00Z,7,4453,2776,7409
FG,BERGEN ST,2022-02-21T00:00:00Z,8,4714,1476,5884
FG,BERGEN ST,2022-02-28T00:00:00Z,9,4659,2877,7291
FG,BERGEN ST,2022-03-07T00:00:00Z,10,4439,2940,7662
FG,BERGEN ST,2022-03-14T00:00:00Z,11,4597,5042,6002
FG,BERGEN ST,2022-03-21T00:00:00Z,12,4453,5132,5712
FG,BERGEN ST,2022-03-28T00:00:00Z,13,5231,5604,5960
FG,BERGEN ST,2022-04-04T00:00:00Z,14,5479,5404,5977
FG,BERGEN ST,2022-04-11T00:00:00Z,15,4212,4799,5347
FG,BERGEN ST,2022-04-18T00:00:00Z,16,4975,3484,5280
FG,CARROLL ST,2022-01-03T00:00:00Z,1,3135,5574,6824
FG,CARROLL ST,2022-01-10T00:00:00Z,2,3092,6724,7797
FG,CARROLL ST,2022-01-17T00:00:00Z,3,3586,6248,7524
FG,CARROLL ST,2022-01-24T00:00:00Z,4,3117,7396,8634
FG,CARROLL ST,2022-01-31T00:00:00Z,5,4081,7539,8736
FG,CARROLL ST,2022-02-07T00:00:00Z,6,4325,8574,9246
FG,CARROLL ST,2022-02-14T00:00:00Z,7,4029,8698,9662
FG,CARROLL ST,2022-02-21T00:00:00Z,8,4005,4829,6281
FG,CARROLL ST,2022-02-28T00:00:00Z,9,4036,8755,8948
FG,CARROLL ST,2022-03-07T00:00:00Z,10,3569,8881,9105
FG,CARROLL ST,2022-03-14T00:00:00Z,11,4351,3206,7203
FG,CARROLL ST,2022-03-21T00:00:00Z,12,4215,3275,7060
FG,CARROLL ST,2022-03-28T00:00:00Z,13,4477,3508,7443
FG,CARROLL ST,2022-04-04T00:00:00Z,14,4807,3528,7482
FG,CARROLL ST,2022-04-11T00:00:00Z,15,3751,2864,6405
FG,CARROLL ST,2022-04-18T00:00:00Z,16,4632,1707,6252
FG,CHURCH AV,2022-01-03T00:00:00Z,1,4273,9366,4457
FG,CHURCH AV,2022-01-10T00:00:00Z,2,5028,9892,4604
FG,CHURCH AV,2022-01-17T00:00:00Z,3,4472,9410,4628
FG,CHURCH AV,2022-01-24T00:00:00Z,4,3516,10945,4922
FG,CHURCH AV,2022-01-31T00:00:00Z,5,4828,10002,4838
FG,CHURCH AV,2022-02-07T00:00:00Z,6,4905,11957,5195
FG,CHURCH AV,2022-02-14T00:00:00Z,7,6008,12084,5118
FG,CHURCH AV,2022-02-21T00:00:00Z,8,5818,8186,5078
FG,CHURCH AV,2022-02-28T00:00:00Z,9,6116,11931,5253
FG,CHURCH AV,2022-03-07T00:00:00Z,10,5293,11876,5024
FG,CHURCH AV,2022-03-14T00:00:00Z,11,5895,7092,4582
FG,CHURCH AV,2022-03-21T00:00:00Z,12,5883,6687,4636
FG,CHURCH AV,2022-03-28T00:00:00Z,13,5182,7348,4639
FG,CHURCH AV,2022-04-04T00:00:00Z,14,5226,7215,4477
FG,CHURCH AV,2022-04-11T00:00:00Z,15,4462,6615,4704
FG,CHURCH AV,2022-04-18T00:00:00Z,16,5280,4776,3709
FG,FT HAMILTON PKY,2022-01-03T00:00:00Z,1,1710,2997,1924
FG,FT HAMILTON PKY,2022-01-10T00:00:00Z,2,1694,3414,2129
FG,FT HAMILTON PKY,2022-01-17T00:00:00Z,3,2061,3083,2126
FG,FT HAMILTON PKY,2022-01-24T00:00:00Z,4,1742,3518,2230
FG,FT HAMILTON PKY,2022-01-31T00:00:00Z,5,2123,3389,2327
FG,FT HAMILTON PKY,2022-02-07T00:00:00Z,6,2285,4043,2717
FG,FT HAMILTON PKY,2022-02-14T00:00:00Z,7,2235,4422,2572
FG,FT HAMILTON PKY,2022-02-21T00:00:00Z,8,2302,1749,1944
FG,FT HAMILTON PKY,2022-02-28T00:00:00Z,9,2496,4146,2663
FG,FT HAMILTON PKY,2022-03-07T00:00:00Z,10,2119,4079,2662
FG,FT HAMILTON PKY,2022-03-14T00:00:00Z,11,2512,6299,2107
FG,FT HAMILTON PKY,2022-03-21T00:00:00Z,12,2475,6195,1988
FG,FT HAMILTON PKY,2022-03-28T00:00:00Z,13,2377,6663,2076
FG,FT HAMILTON PKY,2022-04-04T00:00:00Z,14,2463,6720,2002
FG,FT HAMILTON PKY,2022-04-11T00:00:00Z,15,1991,5519,1684
FG,FT HAMILTON PKY,2022-04-18T00:00:00Z,16,3313,3312,1550
FG,SMITH-9 ST,2022-01-03T00:00:00Z,1,1506,1991,3249
FG,SMITH-9 ST,2022-01-10T00:00:00Z,2,1488,2260,3678
FG,SMITH-9 ST,2022-01-17T00:00:00Z,3,1545,2063,3765
FG,SMITH-9 ST,2022-01-24T00:00:00Z,4,1204,2464,3833
FG,SMITH-9 ST,2022-01-31T00:00:00Z,5,1776,2293,4044
FG,SMITH-9 ST,2022-02-07T00:00:00Z,6,1866,2641,4160
FG,SMITH-9 ST,2022-02-14T00:00:00Z,7,1717,2678,4051
FG,SMITH-9 ST,2022-02-21T00:00:00Z,8,1749,1702,3384
FG,SMITH-9 ST,2022-02-28T00:00:00Z,9,1708,2757,4130
FG,SMITH-9 ST,2022-03-07T00:00:00Z,10,1580,2673,4295
FG,SMITH-9 ST,2022-03-14T00:00:00Z,11,1892,1330,3516
FG,SMITH-9 ST,2022-03-21T00:00:00Z,12,1895,1322,3351
FG,SMITH-9 ST,2022-03-28T00:00:00Z,13,1934,1318,3456
FG,SMITH-9 ST,2022-04-04T00:00:00Z,14,2016,1387,3466
FG,SMITH-9 ST,2022-04-11T00:00:00Z,15,1585,1190,3058
FG,SMITH-9 ST,2022-04-18T00:00:00Z,16,2155,925,2985
FJMZ,DELANCEY/ESSEX,2022-01-03T00:00:00Z,1,10695,3625,13573
FJMZ,DELANCEY/ESSEX,2022-01-10T00:00:00Z,2,11398,4069,14785
FJMZ,DELANCEY/ESSEX,2022-01-17T00:00:00Z,3,12372,3944,14949
FJMZ,DELANCEY/ESSEX,2022-01-24T00:00:00Z,4,9659,4595,15197
FJMZ,DELANCEY/ESSEX,2022-01-31T00:00:00Z,5,14060,4372,15077
FJMZ,DELANCEY/ESSEX,2022-02-07T00:00:00Z,6,15641,5059,17214
FJMZ,DELANCEY/ESSEX,2022-02-14T00:00:00Z,7,14263,5026,17439
FJMZ,DELANCEY/ESSEX,2022-02-21T00:00:00Z,8,18109,3414,10654
FJMZ,DELANCEY/ESSEX,2022-02-28T00:00:00Z,9,15060,5084,17042
FJMZ,DELANCEY/ESSEX,2022-03-07T00:00:00Z,10,13516,5114,17122
FJMZ,DELANCEY/ESSEX,2022-03-14T00:00:00Z,11,14823,9006,14308
FJMZ,DELANCEY/ESSEX,2022-03-21T00:00:00Z,12,13130,9202,14227
FJMZ,DELANCEY/ESSEX,2022-03-28T00:00:00Z,13,15757,9413,13873
FJMZ,DELANCEY/ESSEX,2022-04-04T00:00:00Z,14,17581,9368,14291
FJMZ,DELANCEY/ESSEX,2022-04-11T00:00:00Z,15,14629,8193,13415
FJMZ,DELANCEY/ESSEX,2022-04-18T00:00:00Z,16,15235,6554,12363
FLM123,14 ST,2022-01-03T00:00:00Z,1,14958,8872,23962
FLM123,14 ST,2022-01-10T00:00:00Z,2,13698,9607,26797
FLM123,14 ST,2022-01-17T00:00:00Z,3,15770,9224,25122
FLM123,14 ST,2022-01-24T00:00:00Z,4,12834,10599,28756
FLM123,14 ST,2022-01-31T00:00:00Z,5,19011,11266,29399
FLM123,14 ST,2022-02-07T00:00:00Z,6,20682,11986,33962
FLM123,14 ST,2022-02-14T00:00:00Z,7,26311,12024,33619
FLM123,14 ST,2022-02-21T00:00:00Z,8,23267,9888,29510
FLM123,14 ST,2022-02-28T00:00:00Z,9,19726,12511,33642
FLM123,14 ST,2022-03-07T00:00:00Z,10,16709,12586,33267
FLM123,14 ST,2022-03-14T00:00:00Z,11,21120,4070,30091
FLM123,14 ST,2022-03-21T00:00:00Z,12,21465,4113,30433
FLM123,14 ST,2022-03-28T00:00:00Z,13,22813,4403,30551
FLM123,14 ST,2022-04-04T00:00:00Z,14,23710,4400,31146
FLM123,14 ST,2022-04-11T00:00:00Z,15,21688,3804,30559
FLM123,14 ST,2022-04-18T00:00:00Z,16,21799,3442,29304
FM,23 ST,2022-01-03T00:00:00Z,1,7260,4311,15380
FM,23 ST,2022-01-10T00:00:00Z,2,6629,4698,16664
FM,23 ST,2022-01-17T00:00:00Z,3,6824,4525,16338
FM,23 ST,2022-01-24T00:00:00Z,4,5487,5466,18161
FM,23 ST,2022-01-31T00:00:00Z,5,9458,6643,21036
FM,23 ST,2022-02-07T00:00:00Z,6,10099,6690,20509
FM,23 ST,2022-02-14T00:00:00Z,7,10604,6783,20268
FM,23 ST,2022-02-21T00:00:00Z,8,11464,6056,18305
FM,23 ST,2022-02-28T00:00:00Z,9,8823,7300,20801
FM,23 ST,2022-03-07T00:00:00Z,10,7644,7526,18781
FM,23 ST,2022-03-14T00:00:00Z,11,9719,1932,20162
FM,23 ST,2022-03-21T00:00:00Z,12,8096,1977,19893
FM,23 ST,2022-03-28T00:00:00Z,13,9752,1934,20394
FM,23 ST,2022-04-04T00:00:00Z,14,10670,2091,20339
FM,23 ST,2022-04-11T00:00:00Z,15,10617,1881,18428
FM,23 ST,2022-04-18T00:00:00Z,16,10207,1803,19578
FQ,W 8 ST-AQUARIUM,2022-01-03T00:00:00Z,1,645,1337,1202
FQ,W 8 ST-AQUARIUM,2022-01-10T00:00:00Z,2,618,1470,1272
FQ,W 8 ST-AQUARIUM,2022-01-17T00:00:00Z,3,730,1371,1258
FQ,W 8 ST-AQUARIUM,2022-01-24T00:00:00Z,4,543,1620,1352
FQ,W 8 ST-AQUARIUM,2022-01-31T00:00:00Z,5,658,1561,1272
FQ,W 8 ST-AQUARIUM,2022-02-07T00:00:00Z,6,736,1739,1402
FQ,W 8 ST-AQUARIUM,2022-02-14T00:00:00Z,7,793,1750,1474
FQ,W 8 ST-AQUARIUM,2022-02-21T00:00:00Z,8,674,1323,1424
FQ,W 8 ST-AQUARIUM,2022-02-28T00:00:00Z,9,778,1752,1513
FQ,W 8 ST-AQUARIUM,2022-03-07T00:00:00Z,10,738,1881,1521
FQ,W 8 ST-AQUARIUM,2022-03-14T00:00:00Z,11,1014,1075,1405
FQ,W 8 ST-AQUARIUM,2022-03-21T00:00:00Z,12,1025,1103,1285
FQ,W 8 ST-AQUARIUM,2022-03-28T00:00:00Z,13,1554,1105,1198
FQ,W 8 ST-AQUARIUM,2022-04-04T00:00:00Z,14,1518,1106,1232
FQ,W 8 ST-AQUARIUM,2022-04-11T00:00:00Z,15,1785,999,1774
FQ,W 8 ST-AQUARIUM,2022-04-18T00:00:00Z,16,1815,808,2336
G,21 ST,2022-01-03T00:00:00Z,1,604,335,1426
G,21 ST,2022-01-10T00:00:00Z,2,777,335,1537
G,21 ST,2022-01-17T00:00:00Z,3,861,318,1568
G,21 ST,2022-01-24T00:00:00Z,4,614,375,1712
G,21 ST,2022-01-31T00:00:00Z,5,960,319,1783
G,21 ST,2022-02-07T00:00:00Z,6,920,359,1780
G,21 ST,2022-02-14T00:00:00Z,7,936,351,1689
G,21 ST,2022-02-21T00:00:00Z,8,906,223,1563
G,21 ST,2022-02-28T00:00:00Z,9,1332,370,1890
G,21 ST,2022-03-07T00:00:00Z,10,1280,369,1758
G,21 ST,2022-03-14T00:00:00Z,11,947,548,1445
G,21 ST,2022-03-21T00:00:00Z,12,1365,544,1308
G,21 ST,2022-03-28T00:00:00Z,13,991,537,1308
G,21 ST,2022-04-04T00:00:00Z,14,972,576,1344
G,21 ST,2022-04-11T00:00:00Z,15,21,518,1173
G,21 ST,2022-04-18T00:00:00Z,16,954,354,1214
G,BEDFORD-NOSTRAN,2022-01-03T00:00:00Z,1,2964,4969,3294
G,BEDFORD-NOSTRAN,2022-01-10T00:00:00Z,2,3187,5864,3602
G,BEDFORD-NOSTRAN,2022-01-17T00:00:00Z,3,3405,5530,3630
G,BEDFORD-NOSTRAN,2022-01-24T00:00:00Z,4,2754,6558,3862
G,BEDFORD-NOSTRAN,2022-01-31T00:00:00Z,5,3839,6508,3789
G,BEDFORD-NOSTRAN,2022-02-07T00:00:00Z,6,3905,7319,4000
G,BEDFORD-NOSTRAN,2022-02-14T00:00:00Z,7,3923,7362,3978
G,BEDFORD-NOSTRAN,2022-02-21T00:00:00Z,8,3745,5130,3552
G,BEDFORD-NOSTRAN,2022-02-28T00:00:00Z,9,3754,7259,3835
G,BEDFORD-NOSTRAN,2022-03-07T00:00:00Z,10,3422,7311,4042
G,BEDFORD-NOSTRAN,2022-03-14T00:00:00Z,11,3901,3455,3725
G,BEDFORD-NOSTRAN,2022-03-21T00:00:00Z,12,3921,3459,3721
G,BEDFORD-NOSTRAN,2022-03-28T00:00:00Z,13,4258,3505,3669
G,BEDFORD-NOSTRAN,2022-04-04T00:00:00Z,14,4611,3479,3629
G,BEDFORD-NOSTRAN,2022-04-11T00:00:00Z,15,3194,3065,3407
G,BEDFORD-NOSTRAN,2022-04-18T00:00:00Z,16,3936,2406,2912
G,BROADWAY,2022-01-03T00:00:00Z,1,1710,1871,3054
G,BROADWAY,2022-01-10T00:00:00Z,2,2171,1928,3292
G,BROADWAY,2022-01-17T00:00:00Z,3,2272,1871,3079
G,BROADWAY,2022-01-24T00:00:00Z,4,1666,2468,3298
G,BROADWAY,2022-01-31T00:00:00Z,5,2492,2052,3237
G,BROADWAY,2022-02-07T00:00:00Z,6,2662,2279,3545
G,BROADWAY,2022-02-14T00:00:00Z,7,2483,2405,3453
G,BROADWAY,2022-02-21T00:00:00Z,8,3362,1571,3129
G,BROADWAY,2022-02-28T00:00:00Z,9,2652,2434,3719
G,BROADWAY,2022-03-07T00:00:00Z,10,2637,2450,3661
G,BROADWAY,2022-03-14T00:00:00Z,11,2683,3522,2783
G,BROADWAY,2022-03-21T00:00:00Z,12,2726,3498,2958
G,BROADWAY,2022-03-28T00:00:00Z,13,2803,3527,2982
G,BROADWAY,2022-04-04T00:00:00Z,14,3058,3475,3274
G,BROADWAY,2022-04-11T00:00:00Z,15,28,3196,3558
G,BROADWAY,2022-04-18T00:00:00Z,16,2532,2349,1966
G,CLASSON AV,2022-01-03T00:00:00Z,1,1656,2895,2956
G,CLASSON AV,2022-01-10T00:00:00Z,2,1968,3243,3088
G,CLASSON AV,2022-01-17T00:00:00Z,3,2113,3315,3191
G,CLASSON AV,2022-01-24T00:00:00Z,4,1840,3841,3315
G,CLASSON AV,2022-01-31T00:00:00Z,5,2420,3862,3547
G,CLASSON AV,2022-02-07T00:00:00Z,6,2618,4328,3698
G,CLASSON AV,2022-02-14T00:00:00Z,7,2480,4410,3654
G,CLASSON AV,2022-02-21T00:00:00Z,8,2368,2929,3230
G,CLASSON AV,2022-02-28T00:00:00Z,9,2492,4360,3681
G,CLASSON AV,2022-03-07T00:00:00Z,10,2242,4378,3715
G,CLASSON AV,2022-03-14T00:00:00Z,11,2454,1916,3168
G,CLASSON AV,2022-03-21T00:00:00Z,12,2664,1879,3243
G,CLASSON AV,2022-03-28T00:00:00Z,13,2596,2042,3222
G,CLASSON AV,2022-04-04T00:00:00Z,14,2570,2041,3074
G,CLASSON AV,2022-04-11T00:00:00Z,15,1344,1814,2878
G,CLASSON AV,2022-04-18T00:00:00Z,16,2396,1337,2560
G,CLINTON-WASH AV,2022-01-03T00:00:00Z,1,1372,1161,2419
G,CLINTON-WASH AV,2022-01-10T00:00:00Z,2,1596,1271,2714
G,CLINTON-WASH AV,2022-01-17T00:00:00Z,3,1809,1199,2678
G,CLINTON-WASH AV,2022-01-24T00:00:00Z,4,1486,1432,2429
G,CLINTON-WASH AV,2022-01-31T00:00:00Z,5,2141,1354,3595
G,CLINTON-WASH AV,2022-02-07T00:00:00Z,6,2296,1561,3907
G,CLINTON-WASH AV,2022-02-14T00:00:00Z,7,2064,1810,3307
G,CLINTON-WASH AV,2022-02-21T00:00:00Z,8,2084,736,2899
G,CLINTON-WASH AV,2022-02-28T00:00:00Z,9,2055,1637,3677
G,CLINTON-WASH AV,2022-03-07T00:00:00Z,10,2073,1617,3708
G,CLINTON-WASH AV,2022-03-14T00:00:00Z,11,2129,2718,2552
G,CLINTON-WASH AV,2022-03-21T00:00:00Z,12,2137,2711,2674
G,CLINTON-WASH AV,2022-03-28T00:00:00Z,13,2340,2899,2770
G,CLINTON-WASH AV,2022-04-04T00:00:00Z,14,2333,2891,2677
G,CLINTON-WASH AV,2022-04-11T00:00:00Z,15,1260,2448,2241
G,CLINTON-WASH AV,2022-04-18T00:00:00Z,16,2073,1722,2241
G,FLUSHING AV,2022-01-03T00:00:00Z,1,943,728,2595
G,FLUSHING AV,2022-01-10T00:00:00Z,2,1103,846,2595
G,FLUSHING AV,2022-01-17T00:00:00Z,3,1143,843,2721
G,FLUSHING AV,2022-01-24T00:00:00Z,4,989,957,2784
G,FLUSHING AV,2022-01-31T00:00:00Z,5,1088,928,2758
G,FLUSHING AV,2022-02-07T00:00:00Z,6,1227,966,2929
G,FLUSHING AV,2022-02-14T00:00:00Z,7,1204,963,2906
G,FLUSHING AV,2022-02-21T00:00:00Z,8,1271,720,2690
G,FLUSHING AV,2022-02-28T00:00:00Z,9,1217,1092,2935
G,FLUSHING AV,2022-03-07T00:00:00Z,10,1206,1064,2980
G,FLUSHING AV,2022-03-14T00:00:00Z,11,1241,1658,2091
G,FLUSHING AV,2022-03-21T00:00:00Z,12,1228,1672,2282
G,FLUSHING AV,2022-03-28T00:00:00Z,13,1206,1668,2428
G,FLUSHING AV,2022-04-04T00:00:00Z,14,1305,1587,2504
G,FLUSHING AV,2022-04-11T00:00:00Z,15,37,1491,2306
G,FLUSHING AV,2022-04-18T00:00:00Z,16,1211,1174,1370
G,FULTON ST,2022-01-03T00:00:00Z,1,2111,2398,5010
G,FULTON ST,2022-01-10T00:00:00Z,2,2246,2617,5476
G,FULTON ST,2022-01-17T00:00:00Z,3,2467,2542,5062
G,FULTON ST,2022-01-24T00:00:00Z,4,1942,2919,4984
G,FULTON ST,2022-01-31T00:00:00Z,5,2842,2827,5211
G,FULTON ST,2022-02-07T00:00:00Z,6,3213,3096,6050
G,FULTON ST,2022-02-14T00:00:00Z,7,2755,3166,6100
G,FULTON ST,2022-02-21T00:00:00Z,8,2997,2041,3216
G,FULTON ST,2022-02-28T00:00:00Z,9,2855,3047,5960
G,FULTON ST,2022-03-07T00:00:00Z,10,2686,3099,5988
G,FULTON ST,2022-03-14T00:00:00Z,11,3460,1615,4886
G,FULTON ST,2022-03-21T00:00:00Z,12,3480,1665,4678
G,FULTON ST,2022-03-28T00:00:00Z,13,3896,1801,4641
G,FULTON ST,2022-04-04T00:00:00Z,14,4052,1644,4321
G,FULTON ST,2022-04-11T00:00:00Z,15,1622,1555,4031
G,FULTON ST,2022-04-18T00:00:00Z,16,3565,1117,3090
G,GREENPOINT AV,2022-01-03T00:00:00Z,1,3014,4239,6377
G,GREENPOINT AV,2022-01-10T00:00:00Z,2,3671,4673,6891
G,GREENPOINT AV,2022-01-17T00:00:00Z,3,3903,4568,7140
G,GREENPOINT AV,2022-01-24T00:00:00Z,4,3008,4379,6065
G,GREENPOINT AV,2022-01-31T00:00:00Z,5,4309,5712,7649
G,GREENPOINT AV,2022-02-07T00:00:00Z,6,4673,5890,7709
G,GREENPOINT AV,2022-02-14T00:00:00Z,7,4338,5717,7758
G,GREENPOINT AV,2022-02-21T00:00:00Z,8,4100,4538,7401
G,GREENPOINT AV,2022-02-28T00:00:00Z,9,4559,6124,7866
G,GREENPOINT AV,2022-03-07T00:00:00Z,10,4049,6220,7691
G,GREENPOINT AV,2022-03-14T00:00:00Z,11,4587,2535,6935
G,GREENPOINT AV,2022-03-21T00:00:00Z,12,4713,2575,6758
G,GREENPOINT AV,2022-03-28T00:00:00Z,13,4609,2737,6649
G,GREENPOINT AV,2022-04-04T00:00:00Z,14,4799,2731,6807
G,GREENPOINT AV,2022-04-11T00:00:00Z,15,356,2398,6082
G,GREENPOINT AV,2022-04-18T00:00:00Z,16,4776,1743,5840
G,MYRTLE-WILLOUGH,2022-01-03T00:00:00Z,1,1830,2345,2493
G,MYRTLE-WILLOUGH,2022-01-10T00:00:00Z,2,2148,2574,2774
G,MYRTLE-WILLOUGH,2022-01-17T00:00:00Z,3,2353,2433,2593
G,MYRTLE-WILLOUGH,2022-01-24T00:00:00Z,4,1823,2967,2911
G,MYRTLE-WILLOUGH,2022-01-31T00:00:00Z,5,2554,2785,3044
G,MYRTLE-WILLOUGH,2022-02-07T00:00:00Z,6,2747,3187,3332
G,MYRTLE-WILLOUGH,2022-02-14T00:00:00Z,7,2657,3120,3122
G,MYRTLE-WILLOUGH,2022-02-21T00:00:00Z,8,2349,2094,2761
G,MYRTLE-WILLOUGH,2022-02-28T00:00:00Z,9,2543,3196,3072
G,MYRTLE-WILLOUGH,2022-03-07T00:00:00Z,10,2376,3154,2874
G,MYRTLE-WILLOUGH,2022-03-14T00:00:00Z,11,2562,4773,2280
G,MYRTLE-WILLOUGH,2022-03-21T00:00:00Z,12,2624,4797,2250
G,MYRTLE-WILLOUGH,2022-03-28T00:00:00Z,13,2512,4717,2147
G,MYRTLE-WILLOUGH,2022-04-04T00:00:00Z,14,2624,4693,2160
G,MYRTLE-WILLOUGH,2022-04-11T00:00:00Z,15,52,4374,2142
G,MYRTLE-WILLOUGH,2022-04-18T00:00:00Z,16,2496,3242,1528
G,NASSAU AV,2022-01-03T00:00:00Z,1,2679,4121,5219
G,NASSAU AV,2022-01-10T00:00:00Z,2,3379,4529,5504
G,NASSAU AV,2022-01-17T00:00:00Z,3,3788,4469,5628
G,NASSAU AV,2022-01-24T00:00:00Z,4,3028,5228,6052
G,NASSAU AV,2022-01-31T00:00:00Z,5,4149,5517,6029
G,NASSAU AV,2022-02-07T00:00:00Z,6,4286,5806,6412
G,NASSAU AV,2022-02-14T00:00:00Z,7,4069,5794,6199
G,NASSAU AV,2022-02-21T00:00:00Z,8,5735,4262,5611
G,NASSAU AV,2022-02-28T00:00:00Z,9,4094,5887,6220
G,NASSAU AV,2022-03-07T00:00:00Z,10,3583,5921,6342
G,NASSAU AV,2022-03-14T00:00:00Z,11,4758,2681,6432
G,NASSAU AV,2022-03-21T00:00:00Z,12,4490,2726,6231
G,NASSAU AV,2022-03-28T00:00:00Z,13,4400,2847,6018
G,NASSAU AV,2022-04-04T00:00:00Z,14,4764,2803,6178
G,NASSAU AV,2022-04-11T00:00:00Z,15,209,2464,5654
G,NASSAU AV,2022-04-18T00:00:00Z,16,4727,1935,5183
GL,METROPOLITAN AV,2022-01-03T00:00:00Z,1,3436,1660,3647
GL,METROPOLITAN AV,2022-01-10T00:00:00Z,2,4423,1834,4194
GL,METROPOLITAN AV,2022-01-17T00:00:00Z,3,5100,1796,4257
GL,METROPOLITAN AV,2022-01-24T00:00:00Z,4,3762,2135,4665
GL,METROPOLITAN AV,2022-01-31T00:00:00Z,5,5733,2098,4427
GL,METROPOLITAN AV,2022-02-07T00:00:00Z,6,5973,2434,5128
GL,METROPOLITAN AV,2022-02-14T00:00:00Z,7,5885,2365,5059
GL,METROPOLITAN AV,2022-02-21T00:00:00Z,8,9067,1608,3782
GL,METROPOLITAN AV,2022-02-28T00:00:00Z,9,5943,2446,5074
GL,METROPOLITAN AV,2022-03-07T00:00:00Z,10,5639,2294,5028
GL,METROPOLITAN AV,2022-03-14T00:00:00Z,11,6332,3459,4511
GL,METROPOLITAN AV,2022-03-21T00:00:00Z,12,6256,3585,4180
GL,METROPOLITAN AV,2022-03-28T00:00:00Z,13,6076,3671,4268
GL,METROPOLITAN AV,2022-04-04T00:00:00Z,14,6461,3773,4443
GL,METROPOLITAN AV,2022-04-11T00:00:00Z,15,4436,3323,4195
GL,METROPOLITAN AV,2022-04-18T00:00:00Z,16,5986,2541,3735
J,111 ST,2022-01-03T00:00:00Z,1,913,1874,1017
J,111 ST,2022-01-10T00:00:00Z,2,964,1970,1078
J,111 ST,2022-01-17T00:00:00Z,3,1066,1879,1059
J,111 ST,2022-01-24T00:00:00Z,4,825,2080,1159
J,111 ST,2022-01-31T00:00:00Z,5,27,2114,1148
J,111 ST,2022-02-07T00:00:00Z,6,23,2407,1299
J,111 ST,2022-02-14T00:00:00Z,7,17,2386,1213
J,111 ST,2022-02-21T00:00:00Z,8,20,1480,786
J,111 ST,2022-02-28T00:00:00Z,9,1123,2441,1278
J,111 ST,2022-03-07T00:00:00Z,10,932,2580,1245
J,111 ST,2022-03-14T00:00:00Z,11,81,1931,1042
J,111 ST,2022-03-21T00:00:00Z,12,1211,2151,1045
J,111 ST,2022-03-28T00:00:00Z,13,1232,2212,1041
J,111 ST,2022-04-04T00:00:00Z,14,1289,2159,1045
J,111 ST,2022-04-11T00:00:00Z,15,1242,2001,940
J,111 ST,2022-04-18T00:00:00Z,16,1276,1485,882
J,85 ST-FOREST PK,2022-01-03T00:00:00Z,1,1743,3871,1143
J,85 ST-FOREST PK,2022-01-10T00:00:00Z,2,1672,4372,1141
J,85 ST-FOREST PK,2022-01-17T00:00:00Z,3,1830,4055,1119
J,85 ST-FOREST PK,2022-01-24T00:00:00Z,4,1506,4499,1192
J,85 ST-FOREST PK,2022-01-31T00:00:00Z,5,22,4018,1316
J,85 ST-FOREST PK,2022-02-07T00:00:00Z,6,22,4716,1346
