linename,station,weekdate_2022,week,weekend_2022,weekday_am_2022,weekday_pm_2022,weekdate_bl,weekend_bl,weekday_am_bl,weekday_pm_bl,d_weekend,d_weekday_am,d_weekday_pm,Latitude,Longitude
23,EASTN PKWY-MUSM,2022-03-14T00:00:00Z,11,1992,1170,2445,2019-03-18T00:00:00Z,6063,2599,6397,0.3285502226620485,0.4501731435167372,0.3822104111302173,40.67203224,-73.96422204
23,EASTN PKWY-MUSM,2022-03-21T00:00:00Z,12,2369,1128,2498,2019-03-25T00:00:00Z,6688,2604,6555,0.3542165071770335,0.43317972350230416,0.38108314263920673,40.67203224,-73.96422204
23,EASTN PKWY-MUSM,2022-03-28T00:00:00Z,13,1885,1344,2169,2019-04-01T00:00:00Z,9654,2892,6382,0.19525585249637456,0.46473029045643155,0.33986211219053586,40.67203224,-73.96422204
23,EASTN PKWY-MUSM,2022-04-04T00:00:00Z,14,2517,1316,2569,2019-04-08T00:00:00Z,8633,2905,6491,0.29155565851963394,0.4530120481927711,0.3957787706054537,40.67203224,-73.96422204
23,EASTN PKWY-MUSM,2022-04-11T00:00:00Z,15,2828,1094,2757,2019-04-15T00:00:00Z,7387,2576,7094,0.3828347096250169,0.4246894409937888,0.3886382858753877,40.67203224,-73.96422204
23,EASTN PKWY-MUSM,2022-04-18T00:00:00Z,16,3987,870,2661,2019-04-22T00:00:00Z,13310,2172,7994,0.29954921111945904,0.4005524861878453,0.332874655991994,40.67203224,-73.96422204
23,GRAND ARMY PLAZ,2022-01-03T00:00:00Z,1,2183,3763,3985,2020-01-06T00:00:00Z,8843,18133,9415,0.24686192468619247,0.20752219709921138,0.4232607541157727,40.6752947,-73.97095633
23,GRAND ARMY PLAZ,2022-01-10T00:00:00Z,2,1855,4431,4903,2020-01-13T00:00:00Z,7428,17755,9431,0.24973074851911686,0.24956350323852436,0.519881242710211,40.6752947,-73.97095633
23,GRAND ARMY PLAZ,2022-01-17T00:00:00Z,3,1949,3979,4605,2020-01-20T00:00:00Z,7767,15096,8590,0.2509334363332046,0.26357975622681507,0.5360884749708964,40.6752947,-73.97095633
23,GRAND ARMY PLAZ,2022-01-24T00:00:00Z,4,2120,4789,5226,2020-01-27T00:00:00Z,8803,18113,9513,0.24082699079859138,0.2643957378678297,0.5493535162409334,40.6752947,-73.97095633
